commit	file	test	start	end	new	classes	sources	subjects	subject_witnesses	destinations	impact	evidence	bindings	needles
1f1d2daa	src/seats.rs	seats::tests::a_row_is_indented_six_plus_fourteen_per_level_from_its_own_left_edge	29930	29952	existing	"[""named body / positive requirement"", ""path / selector (§6.2(c))""]"	[]	[]	{}	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	[]	"[""\""{text} is drawn\"""", ""\""src\"""", ""\""main.rs\"""", ""\""one level of depth is one indent step and nothing else\"""", ""\""a.txt\"""", ""\""two rows at the same depth start in the same column\""""]"
1f1d2daa	src/seats.rs	seats::tests::a_changed_file_wears_its_letter_in_the_rows_own_right_margin	29992	30021	existing	"[""path / selector (§6.2(c))""]"	[]	[]	{}	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	[]	"[""\""main.rs\"""", ""b\""## main\\0 M src/main.rs\\0\"""", ""\""the column has a rectangle\"""", ""\""M\"""", ""\""the letter ends at the row's own right inset, at {} against {}\"""", ""\""main.rs\"""", ""\""and the name gave up the width it took\""""]"
1f1d2daa	src/seats.rs	seats::tests::a_head_stays_lit_while_the_float_it_raised_is_open	36295	36463	CHANGED	"[""named body / positive requirement""]"	"[""include_str!(\""main.rs\"")""]"	"[""head_run"", ""head_that_raised_a_layer""]"	"{""head_run"": [{""symbol"": ""impl Runtime<'_>::head_run"", ""start"": 70793, ""end"": 70798, ""moves"": true}], ""head_that_raised_a_layer"": [{""symbol"": ""impl Runtime<'_>::head_that_raised_a_layer"", ""start"": 70818, ""end"": 70882, ""moves"": true}]}"	"{""head_run"": ""unassigned"", ""head_that_raised_a_layer"": ""unassigned""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/seats.rs:36430 seats::tests::a_head_stays_lit_while_the_float_it_raised_is_open::SOURCE""]"	"[""\""the `⌄`\"""", ""\""the folder\"""", ""\""the `×`\"""", ""\""{target:?} is on screen while the flyout its head raised stands\"""", ""\""a head with a layer standing off its {door:?} draws its `×`\"""", ""\""the corner's `⌄`\"""", ""\""and its folder\"""", ""\""with the {holding:?} layer standing, the corner's {door:?} \\\n                     is {} lit\"""", ""\""\"""", ""\""not\"""", ""\""main.rs\"""", ""\""\\n    fn {name}(\"""", ""\""`fn {name}` is declared once in an `impl`\"""", ""\""\\n    }\\n\"""", ""\""a method is closed at the `impl`'s indentation\"""", ""\""head_that_raised_a_layer\"""", ""\""HoverFloat::Flyout\"""", ""\""float::FloatTrigger::Pane(leaf)\"""", ""\""icons::ActionIcon::OpenFilesPane\"""", ""\""the derivation no longer names `{arm}`, so a head goes dark \\\n                 under the flyout it raised\"""", ""\""head_run\"""", ""\""self.head_that_raised_a_layer()\"""", ""\""the run's second arm is no longer the derivation\"""", ""\""head_raised: self.head_that_raised_a_layer(),\"""", ""\""the paint is no longer handed the derivation\""""]"
1f1d2daa	src/seats.rs	seats::tests::one_predicate_says_which_trailing_controls_a_tab_wears	44262	44276	existing	"[""named body / positive requirement"", ""arity / uniqueness""]"	"[""include_str!(\""seats.rs\"")""]"	[]	{}	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	"[""src/seats.rs:44262 seats::tests::one_predicate_says_which_trailing_controls_a_tab_wears""]"	"[""\""seats.rs\"""", ""\""\nmod tests {\"""", ""\""a split always yields a first piece\"""", ""\""tab_trailer_controls(\"""", ""\""one definition and three callers — the strip's chip, the rail's row \\\n             and a card's head\""""]"
1f1d2daa	src/seats.rs	seats::tests::one_ladder_says_where_every_surfaces_badge_docks	44543	44557	existing	"[""named body / positive requirement"", ""arity / uniqueness""]"	"[""include_str!(\""seats.rs\"")""]"	[]	{}	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	"[""src/seats.rs:44543 seats::tests::one_ladder_says_where_every_surfaces_badge_docks""]"	"[""\""seats.rs\"""", ""\""\nmod tests {\"""", ""\""a split always yields a first piece\"""", ""\""trailing_edge_of(\"""", ""\""one definition and four readings — the strip's chip, the rail's row \\\n             in its geometry and again for its badge, and a card's head\""""]"
1f1d2daa	src/seats.rs	seats::reveal_tests::the_hit_test_never_asks_how_faded_a_control_is	52926	52969	existing	"[""named body / positive requirement""]"	"[""include_str!(\""seats.rs\"")""]"	[]	{}	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	"[""src/seats.rs:52868 seats::reveal_tests::seats_source""]"	"[""\""fn {name}(\"""", ""\""{name} is not in this file\"""", ""\""\\n}\\n\"""", ""\""hit_chrome\"""", ""\""head_run_revealed\"""", ""\""hit_files_root\"""", ""\""head_ink\"""", ""\""`{asker}` asks how faded a control is, and a hit test may not\"""", ""\""let head_ink_here = head_ink.of(\"""", ""\""the paint's gate is in this file\"""", ""\""head_run_revealed(\"""", ""\""the paint no longer asks the predicate, so the two have come apart\"""", ""\""hovered: pointer.pane_hover\"""", ""\""raised: head_raised.map(|layer| layer.seat)\"""", ""\""the paint's gate has lost `{arm}`, so the two have come apart\""""]"
1f1d2daa	src/seats.rs	seats::reveal_tests::a_tab_handover_moves_colour_and_never_geometry	52983	53007	existing	"[""named body / positive requirement""]"	"[""include_str!(\""seats.rs\"")""]"	"[""tab_strip_geometry""]"	"{""tab_strip_geometry"": []}"	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	"[""src/seats.rs:52868 seats::reveal_tests::seats_source""]"	"[""\""arriving\"""", ""\""the tab that has just stopped being it\"""", ""\""pub fn tab_strip_geometry(\"""", ""\""the geometry is in this file\"""", ""\""\\n}\\n\"""", ""\""active_ink\"""", ""\""the strip's geometry has learned about the handover, and boxes must \\\n             not move while a colour changes\""""]"
1f1d2daa	src/seed.rs	seed::tests::a_closed_tabs_preview_comes_back_out_of_the_vault_with_it	945	968	existing	"[""path / selector (§6.2(c))""]"	[]	[]	{}	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	[]	"[""r\""C:\\repo\\README.md\"""", ""r\""C:\\repo\\src\\main.rs\"""", ""r\""C:\\repo\"""", ""\""a full round trip through the wire form\"""", ""\""in tree order, both of them\"""", ""r\""C:\\other\""""]"
1f1d2daa	src/settings.rs	settings::tests::attention_rows_look_again_when_their_page_opens	15399	15447	NEW	"[""named body / positive requirement"", ""arity / uniqueness""]"	"[""include_str!(\""main.rs\"")""]"	"[""refresh_agent_rows""]"	"{""refresh_agent_rows"": [{""symbol"": ""impl Runtime<'_>::refresh_agent_rows"", ""start"": 54413, ""end"": 54426, ""moves"": true}]}"	"{""refresh_agent_rows"": ""runtime/attention.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/settings.rs:15399 settings::tests::attention_rows_look_again_when_their_page_opens""]"	"[""\""a shut dialog is no visit\"""", ""\""a redraw of the open page is not an edge\"""", ""\""close and reopen is a new visit\"""", ""\""Escape rearms it too\"""", ""\""main.rs\"""", ""\""take_agents_open_edge(content.shows_agents(\"""", ""\""self.refresh_agent_rows();\"""", ""\""fn refresh_agent_rows(&mut self)\""""]"
1f1d2daa	src/settings.rs	settings::tests::settings_pointer_production_wiring_uses_the_counted_handler_and_owner	15574	15593	NEW	"[""named body / positive requirement"", ""scoped negative"", ""arity / uniqueness""]"	"[""include_str!(\""main.rs\"")""]"	"[""fn"", ""settings_dialog"", ""settings_layout""]"	"{""fn"": [], ""settings_dialog"": [{""symbol"": ""impl Runtime<'_>::settings_dialog"", ""start"": 46563, ""end"": 46592, ""moves"": true}], ""settings_layout"": [{""symbol"": ""impl Runtime<'_>::settings_layout"", ""start"": 46356, ""end"": 46487, ""moves"": true}]}"	"{""settings_dialog"": ""runtime/settings.rs"", ""settings_layout"": ""runtime/settings.rs""}"	subject moves: retarget atomically	parsed dependency closure; inferred classification; see test body	"[""src/settings.rs:15574 settings::tests::settings_pointer_production_wiring_uses_the_counted_handler_and_owner""]"	"[""\""main.rs\"""", ""\""\\n    fn \"""", ""\""    fn pointer_moved(&mut self, position:\"""", ""\""settings::geometry::pointer_moved(self, position.x, position.y)?\"""", ""\""    fn settings_layout(&mut self)\"""", ""\""self.window.settings_geometry.read(inputs,\"""", ""\""self.window.settings_geometry.clear();\"""", ""\""inputs.layout(&mut measure)\"""", ""\""impl settings::geometry::PointerHost for Runtime<'_>\"""", ""\""    fn settings_dialog<'a>(\"""", ""\"".advanced_reveal_sample\"""", ""\""tween.sample(Instant::now()\""""]"
1f1d2daa	src/settings.rs	settings::tests::cjk_settings_reads_and_language_notes_do_not_enumerate_fonts	15596	15616	NEW	"[""named body / positive requirement"", ""scoped negative""]"	"[""include_str!(\""settings.rs\"")""]"	"[""cjk_family_files""]"	"{""cjk_family_files"": []}"	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	"[""src/settings.rs:15596 settings::tests::cjk_settings_reads_and_language_notes_do_not_enumerate_fonts""]"	"[""\""saved family\"""", ""\""settings.rs\"""", ""\""pub fn cjk_family_files(\"""", ""\""/// Which row\"""", ""\""bt_platform::cjk_font_families()\"""", ""\""begin_monospace_scan\""""]"
1f1d2daa	src/settings.rs	settings::tests::the_capped_dialog_holds_every_everyday_page_and_only_the_long_ones_scroll	22103	22176	existing	"[""named body / positive requirement""]"	"[""include_str!(\""../../../docs/design/ui-mockup.html\"")""]"	[]	{}	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	"[""src/settings.rs:27377 settings::tests::MOCKUP""]"	"[""\""{category:?}: a {}px window still gets a dialog and not a surface\"""", ""\""{category:?}: an everyday page has nothing below the fold\"""", ""\""{category:?}: {:?} is not wholly inside the content box \\\n                     unscrolled: {:?} in {:?}\"""", ""\""{category:?}: this fixture folds the group\"""", ""\""{category:?}: and its folded Advanced heading is inside it too\"""", ""\""the everyday Appearance page now stands over the cap it derives\"""", ""\""the shortcut table is longer than any dialog this build opens\"""", ""\""and so is an Advanced group somebody opened\"""", ""\""max-height: min(600px, calc(100% - 72px));\"""", ""\""`docs/design/ui-mockup.html` says `.settings {{ max-height: \\\n             min(600px, calc(100% - 72px)) }}`\""""]"
1f1d2daa	src/settings.rs	settings::tests::the_advanced_word_stands_on_the_heading_column_and_its_chevron_on_the_control_one	22433	22524	existing	"[""named body / positive requirement"", ""scoped negative""]"	"[""include_str!(\""../../../docs/design/ui-mockup.html\"")""]"	[]	{}	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	"[""src/settings.rs:27377 settings::tests::MOCKUP""]"	"[""\""Appearance has an Advanced group\"""", ""\""a page heads itself with its own word\"""", ""\""the word starts where the page's own heading starts\"""", ""\""the word stands off its own band by a picker's own left padding\"""", ""\""and the chevron ends a picker's own right padding short of it\"""", ""\""which puts the band outside the heading column rather than on it:              band {:?}, heading {heading}\"""", ""\""the heading column is the rows' own less `.row`'s padding:              heading {heading} against title {title}\"""", ""\""the chevron ends where every picker on the page ends\"""", ""\""the chevron keeps its 10\"""", ""\""and its 6\"""", ""\""nothing is drawn between the word and the mark, and nothing at all              stands left of the word: label {:?}, mark {:?}\"""", ""\""the band is the group label's line box between the row's own              paddings, which is what changed when the type did\"""", ""\"".adv-head { padding-left: 12px; padding-right: 10px; \\\n                 margin-left: -10px; margin-right: -8px; }\"""", ""\""`docs/design/ui-mockup.html` puts the word on the heading column too — \\\n             the band wears the picker's own paddings outwards and the \\\n             asymmetric margins cancel `.row`'s 2px, so the word never moves \\\n             while the focus ring stops landing on the `A` (user report \\\n             2026-08-19)\"""", ""\""data-adv\"""", ""\""and the three-variant scaffolding is gone from it: one form is              chosen, so there is one form drawn\""""]"
1f1d2daa	src/settings.rs	settings::tests::the_maximum_height_row_offers_the_mock_ups_own_four_heights	23784	23831	CHANGED	"[""named body / positive requirement""]"	"[""include_str!(\""../../../docs/design/ui-mockup.html\"")""]"	[]	{}	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	"[""src/settings.rs:27377 settings::tests::MOCKUP""]"	"[""\""the row says what a cap does, and it is not drawn: {sentence:?}\"""", ""\""Maximum height\"""", ""\""No limit\"""", ""\""120 px\"""", ""\""240 px\"""", ""\""480 px\"""", ""\""{text:?} is part of the row and is not drawn; drawn: {:?}\"""", ""\""the page the mock-up drew it on\"""", ""\""the Rendered blocks page has no Advanced group and this row does \\\n             not open one\"""", ""r#\""data-v=\""{height}\""\""#"", ""\""the mock-up's picker offers {height} and this build must \\\n                 offer exactly its four\"""", ""\""and it stands under the four switches: they say whether a block \\\n             is drawn at all, and this says how much room one may take\""""]"
1f1d2daa	src/settings.rs	settings::tests::the_theme_row_wears_the_mock_ups_own_order_and_its_own_line	27425	27446	existing	"[""source fixture / path (§6.2(c))""]"	"[""include_str!(\""../../../docs/design/ui-mockup.html\"")""]"	[]	{}	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	"[""src/settings.rs:27377 settings::tests::MOCKUP""]"	"[""\""theme\"""", ""\""Light\"""", ""\""Dark\"""", ""\""System\"""", ""\""the fixture parsed\"""", ""\""the row's description is the mock-up's sentence\"""", ""\""and its picker is the mock-up's list, in order\"""", ""\""which is what the press router maps by index\""""]"
1f1d2daa	src/settings.rs	settings::tests::the_mock_up_carries_the_rail_this_slice_gave_it	28877	28951	existing	"[""named body / positive requirement"", ""scoped negative""]"	"[""include_str!(\""../../../docs/design/ui-mockup.html\"")""]"	[]	{}	{}	no 2a subject move identified	parsed dependency closure; inferred classification; see test body	"[""src/settings.rs:27377 settings::tests::MOCKUP""]"	"[""\""id=\\\""settings-nav\\\""\"""", ""\""the mock-up has the rail\"""", ""\""</nav>\"""", ""\""the rail closes\"""", ""\""class=\\\""nav-item\"""", ""\""the tag closes\"""", ""\""</button>\"""", ""\""the word closes\"""", ""\""every category this build knows is a word in the mock-up's rail, in \\\n             the enum's own order\"""", ""\""<div class=\\\""title\\\"">Line wrapping</div>\"""", ""\""the mock-up's Terminal page has the row that earns it\"""", ""\""width: min(720px, 92%);\"""", ""\""the dialog widened in the mock-up too, or the rail has no room\"""", ""\""class=\\\""settings-body\\\""\"""", ""\""class=\\\""settings-nav\\\""\"""", ""\""class=\\\""settings-page shown\\\""\"""", ""\""class=\\\""nav-item selected\\\""\"""", ""\""the mock-up is missing {id}\"""", ""\""style=\\\""margin-top:16px\\\""\"""", ""\""the later-heading margin retired with the flat list\"""", ""\""class=\\\""cap\\\""\"""", ""\""class=\\\""sc-restore\\\""\"""", ""\""Restore all defaults\"""", ""\""keybindings.json\"""", ""\""the mock-up is missing {text:?}\""""]"
1f1d2daa	src/shell_integration.rs	shell_integration::tests::shell_integration_startup_and_removal_doors_are_above_window_work	1980	2009	NEW	"[""named body / positive requirement""]"	"[""include_str!(\""main.rs\"")"", ""include_str!(\""shell_integration.rs\"")"", ""include_str!(\""shell_integration/profile_runtime.rs\"")""]"	"[""begin_startup_migration"", ""candidates"", ""main""]"	"{""begin_startup_migration"": [], ""candidates"": [], ""main"": [{""symbol"": ""main"", ""start"": 125552, ""end"": 125889, ""moves"": false}]}"	{}	retained subject: no 2a move	parsed dependency closure; inferred classification; see test body	"[""src/shell_integration.rs:1980 shell_integration::tests::shell_integration_startup_and_removal_doors_are_above_window_work"", ""src/shell_integration.rs:2055 shell_integration::tests::source_for_profile_probe""]"	"[""\""main.rs\"""", ""\""fn main()\"""", ""\""shell_integration::remove_shell_integration(\"""", ""\""cli::parse(\"""", ""\""launch_wire::hand_over(\"""", ""\""diagnostics::enter_resident_run(\"""", ""\""EventLoop::<AppEvent>::with_user_event()\"""", ""\""{later}\"""", ""\""shell_integration::begin_startup_migration();\"""", ""\""shell_integration::begin_removal();\"""", ""\""shell_integration/profile_runtime.rs\"""", ""\""pub fn begin_startup_migration() {\"""", ""\""fn candidates\"""", ""\""spawn_at_priority\"""", ""\""operate(&data\"""", ""\""quiet_command_named\"""", ""\""-NoProfile\"""", ""\""from_secs(5)\""""]"
