commit	name	start	end	lines	destination	visibility	evidence	unresolved_callers	callers
1f1d2daa	apply_settings_choice	49242	49244	3	runtime/settings.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 50836, ""symbol"": ""impl Runtime<'_>::settings_mouse_input"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.apply_settings_choice"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50846, ""symbol"": ""impl Runtime<'_>::settings_mouse_input"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.apply_settings_choice"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50893, ""symbol"": ""impl Runtime<'_>::settings_mouse_input"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.apply_settings_choice"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50920, ""symbol"": ""impl Runtime<'_>::settings_mouse_input"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.apply_settings_choice"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 101146, ""symbol"": ""impl Runtime<'_>::keyboard_input"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.apply_settings_choice"", ""evidence"": ""direct-self""}]"
1f1d2daa	apply_settings_choice_announcing	49254	49537	284	runtime/settings.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 49243, ""symbol"": ""impl Runtime<'_>::apply_settings_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.apply_settings_choice_announcing"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 55291, ""symbol"": ""impl Runtime<'_>::apply_first_run"", ""destination"": ""runtime/first_run.rs"", ""expression"": ""self.apply_settings_choice_announcing"", ""evidence"": ""direct-self""}]"
1f1d2daa	toggle_advanced_group	49545	49584	40	unassigned	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 49476, ""symbol"": ""impl Runtime<'_>::apply_settings_choice_announcing"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.toggle_advanced_group"", ""evidence"": ""direct-self""}]"
1f1d2daa	reset_advanced_group	49613	49638	26	unassigned	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 49479, ""symbol"": ""impl Runtime<'_>::apply_settings_choice_announcing"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.reset_advanced_group"", ""evidence"": ""direct-self""}]"
1f1d2daa	reset_advanced_row	49652	49772	121	runtime/settings.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 49619, ""symbol"": ""impl Runtime<'_>::reset_advanced_group"", ""destination"": ""unassigned"", ""expression"": ""self.reset_advanced_row"", ""evidence"": ""direct-self""}]"
1f1d2daa	apply_shortcut_edit	49782	49810	29	runtime/keyboard.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 50874, ""symbol"": ""impl Runtime<'_>::settings_mouse_input"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.apply_shortcut_edit"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 101143, ""symbol"": ""impl Runtime<'_>::keyboard_input"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.apply_shortcut_edit"", ""evidence"": ""direct-self""}]"
1f1d2daa	store_keybindings	49818	49830	13	runtime/keyboard.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 49804, ""symbol"": ""impl Runtime<'_>::apply_shortcut_edit"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.store_keybindings"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50688, ""symbol"": ""impl Runtime<'_>::record_settings_key"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.store_keybindings"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50706, ""symbol"": ""impl Runtime<'_>::record_settings_key"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.store_keybindings"", ""evidence"": ""direct-self""}]"
1f1d2daa	announce_keybindings_fault	49839	49849	11	runtime/keyboard.rs	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 118701, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::resumed"", ""destination"": ""src/main.rs"", ""expression"": ""runtime\n                        .announce_keybindings_fault"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	honour_command_line	49864	49877	14	unassigned	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 118719, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::resumed"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.honour_command_line"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	apply_profile_action	49886	49895	10	runtime/profiles.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 49260, ""symbol"": ""impl Runtime<'_>::apply_settings_choice_announcing"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.apply_profile_action"", ""evidence"": ""direct-self""}]"
1f1d2daa	settings_field_key	49911	50026	116	runtime/settings.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 101115, ""symbol"": ""impl Runtime<'_>::keyboard_input"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.settings_field_key"", ""evidence"": ""direct-self""}]"
1f1d2daa	apply_editor_choice	50036	50225	190	runtime/settings.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 49262, ""symbol"": ""impl Runtime<'_>::apply_settings_choice_announcing"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.apply_editor_choice"", ""evidence"": ""direct-self""}]"
1f1d2daa	reseed_editor_env	50232	50249	18	runtime/launch.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 50100, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.reseed_editor_env"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50197, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.reseed_editor_env"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50218, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.reseed_editor_env"", ""evidence"": ""direct-self""}]"
1f1d2daa	open_profile_editor	50258	50284	27	runtime/profiles.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 50040, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.open_profile_editor"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50054, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.open_profile_editor"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50133, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.open_profile_editor"", ""evidence"": ""direct-self""}]"
1f1d2daa	apply_row_verb	50291	50317	27	unassigned	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 50043, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.apply_row_verb"", ""evidence"": ""direct-self""}]"
1f1d2daa	delete_profile	50331	50366	36	runtime/profiles.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 50139, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.delete_profile"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50305, ""symbol"": ""impl Runtime<'_>::apply_row_verb"", ""destination"": ""unassigned"", ""expression"": ""self.delete_profile"", ""evidence"": ""direct-self""}]"
1f1d2daa	announce_checkout	50376	50391	16	runtime/git.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 68349, ""symbol"": ""impl Runtime<'_>::apply_git_results"", ""destination"": ""runtime/git.rs"", ""expression"": ""self.announce_checkout"", ""evidence"": ""direct-self""}]"
1f1d2daa	take_checkout_undo	50398	50411	14	runtime/git.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 43410, ""symbol"": ""impl Runtime<'_>::press_toast"", ""destination"": ""runtime/attention.rs"", ""expression"": ""self.take_checkout_undo"", ""evidence"": ""direct-self""}]"
1f1d2daa	take_profile_undo	50417	50427	11	runtime/profiles.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 43409, ""symbol"": ""impl Runtime<'_>::press_toast"", ""destination"": ""runtime/attention.rs"", ""expression"": ""self.take_profile_undo"", ""evidence"": ""direct-self""}]"
1f1d2daa	browse_for_program	50436	50455	20	unassigned	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 50062, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.browse_for_program"", ""evidence"": ""direct-self""}]"
1f1d2daa	browse_for_start_folder	50458	50471	14	runtime/files.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 50159, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.browse_for_start_folder"", ""evidence"": ""direct-self""}]"
1f1d2daa	write_editor_field	50482	50536	55	unassigned	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 50020, ""symbol"": ""impl Runtime<'_>::settings_field_key"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.write_editor_field"", ""evidence"": ""direct-self""}]"
1f1d2daa	store_profiles	50552	50555	4	runtime/profiles.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 49894, ""symbol"": ""impl Runtime<'_>::apply_profile_action"", ""destination"": ""runtime/profiles.rs"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50053, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50099, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50120, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50132, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50196, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50217, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50222, ""symbol"": ""impl Runtime<'_>::apply_editor_choice"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50316, ""symbol"": ""impl Runtime<'_>::apply_row_verb"", ""destination"": ""unassigned"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50357, ""symbol"": ""impl Runtime<'_>::delete_profile"", ""destination"": ""runtime/profiles.rs"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50426, ""symbol"": ""impl Runtime<'_>::take_profile_undo"", ""destination"": ""runtime/profiles.rs"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50535, ""symbol"": ""impl Runtime<'_>::write_editor_field"", ""destination"": ""unassigned"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 52375, ""symbol"": ""impl Runtime<'_>::apply_image_pick_result"", ""destination"": ""runtime/preview.rs"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 73954, ""symbol"": ""impl Runtime<'_>::apply_folder_pick_result"", ""destination"": ""runtime/files.rs"", ""expression"": ""self.store_profiles"", ""evidence"": ""direct-self""}]"
1f1d2daa	adopt_profile_table	50564	50572	9	runtime/profiles.rs	private	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 50554, ""symbol"": ""impl Runtime<'_>::store_profiles"", ""destination"": ""runtime/profiles.rs"", ""expression"": ""self.adopt_profile_table"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 54208, ""symbol"": ""impl Runtime<'_>::reread_profiles"", ""destination"": ""runtime/profiles.rs"", ""expression"": ""self.adopt_profile_table"", ""evidence"": ""direct-self""}]"
1f1d2daa	announce_profiles_fault	50580	50590	11	runtime/profiles.rs	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 118707, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::resumed"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.announce_profiles_fault"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	announce_persistence_faults	50604	50620	17	unassigned	pub(crate)	inferred; minimum for listed candidate callers	1	"[{""file"": ""src/main.rs"", ""line"": 118712, ""symbol"": ""impl ApplicationHandler<AppEvent> for FolioApp::resumed"", ""destination"": ""src/main.rs"", ""expression"": ""runtime.announce_persistence_faults"", ""evidence"": ""receiver-unresolved""}]"
1f1d2daa	record_settings_key	50634	50719	86	runtime/settings.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 101105, ""symbol"": ""impl Runtime<'_>::keyboard_input"", ""destination"": ""runtime/keyboard.rs"", ""expression"": ""self.record_settings_key"", ""evidence"": ""direct-self""}]"
1f1d2daa	settings_mouse_input	50723	50942	220	runtime/settings.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 96302, ""symbol"": ""impl Runtime<'_>::mouse_input"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.settings_mouse_input"", ""evidence"": ""direct-self""}]"
1f1d2daa	summon_shortcut_line	50951	50957	7	runtime/quake.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 47197, ""symbol"": ""impl Runtime<'_>::refresh_overlay_with_formula"", ""destination"": ""runtime/math.rs"", ""expression"": ""self.summon_shortcut_line"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 50869, ""symbol"": ""impl Runtime<'_>::settings_mouse_input"", ""destination"": ""runtime/settings.rs"", ""expression"": ""self.summon_shortcut_line"", ""evidence"": ""direct-self""}]"
1f1d2daa	refresh_work_area	50966	50982	17	runtime/windows.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 40161, ""symbol"": ""impl Runtime<'_>::dress_new_window"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.refresh_work_area"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 54325, ""symbol"": ""impl Runtime<'_>::adopt_terminal_font"", ""destination"": ""runtime/terminal.rs"", ""expression"": ""self.refresh_work_area"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 103088, ""symbol"": ""impl Runtime<'_>::reconcile_authoritative_dpi"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.refresh_work_area"", ""evidence"": ""direct-self""}]"
1f1d2daa	apply_window_min_inner_size	51002	51017	16	runtime/windows.rs	pub(in crate::runtime)	inferred; minimum for listed candidate callers	0	"[{""file"": ""src/main.rs"", ""line"": 40206, ""symbol"": ""impl Runtime<'_>::dress_new_window"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 40635, ""symbol"": ""impl Runtime<'_>::new_tab_seeded_from"", ""destination"": ""runtime/tabs.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 40967, ""symbol"": ""impl Runtime<'_>::reopen_recent"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 41152, ""symbol"": ""impl Runtime<'_>::answer_restore"", ""destination"": ""runtime/windows.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 41253, ""symbol"": ""impl Runtime<'_>::close_tab"", ""destination"": ""runtime/tabs.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 54326, ""symbol"": ""impl Runtime<'_>::adopt_terminal_font"", ""destination"": ""runtime/terminal.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 55771, ""symbol"": ""impl Runtime<'_>::settle_seat_set_change"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 56837, ""symbol"": ""impl Runtime<'_>::settle_focus_on"", ""destination"": ""runtime/focus.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 79825, ""symbol"": ""impl Runtime<'_>::toggle_pane_zoom"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 80377, ""symbol"": ""impl Runtime<'_>::insert_path_into_terminal"", ""destination"": ""runtime/terminal.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 85578, ""symbol"": ""impl Runtime<'_>::open_from_notification"", ""destination"": ""runtime/attention.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 94395, ""symbol"": ""impl Runtime<'_>::commit_row_into_new_tab"", ""destination"": ""runtime/tabs.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 95687, ""symbol"": ""impl Runtime<'_>::chrome_mouse_input"", ""destination"": ""runtime/mouse.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 98105, ""symbol"": ""impl Runtime<'_>::set_focus_mode"", ""destination"": ""runtime/focus.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 99304, ""symbol"": ""impl Runtime<'_>::set_rail_state"", ""destination"": ""runtime/panes.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 103089, ""symbol"": ""impl Runtime<'_>::reconcile_authoritative_dpi"", ""destination"": ""runtime/dpi.rs"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}, {""file"": ""src/main.rs"", ""line"": 107263, ""symbol"": ""impl Runtime<'_>::retire_the_stand_in"", ""destination"": ""unassigned"", ""expression"": ""self.apply_window_min_inner_size"", ""evidence"": ""direct-self""}]"
